FIELDNAME,WELLIDE,RIGNO,DTTMSTART,DTTMSPUD,DTTMSTARTCALC,WELLPHASE,PHASE1,PHASE2,ACTIVITY,DURATION,UNSCHEDULE_EVENT_HRS,WBORESZACT,DEPTHACT,COM
SEBL,SEBL_002,PHR-026,8/25/2026,9/6/2026,8/25/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 57% (47 of 82 load)

Move to SEBL#0055 :
Load list :
43.Pipe-rack, Walkway (trailer)
44.Warehouse CCU (Lowbed)
45.Secondary containment, box slings (Tandem) 
46.Walkway,monkey board handrail (cargo)
47.Portacamp accommodation for the Sperry crew (Lowbed)
 
Activities at AMPH#36
- Housekeeping

Activities at SEBL#055
- Unloading pipe rack
- Unloading Warehouse
- Unloading Secondary containment ,box sling
- Unloading Walkway , handrail monkey board
- Unloading Portacamp Sperry + Mud eng

Activities at PHR Yard
- Cont'd Install Box Assembly ( On Progress )
- Cont'd Install Flange shaker 2 to Possum belly ( On Progress )
- Cont'd Welding Water Line ( On Progress )
- Cont'd Install Sliding Cutting ( On Progress )
- Cont'd Install Cable Power ( On Progress )
- Cont'd Install Cover Drawwork ( On Progress )
- Cont'd Install Engine Rig 1 ( On Progress )
- Welding line by pass mud tank 1 & 2 ( On Progress )
- Repair line mud gun ( On Progress )

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/25/2026,9/6/2026,8/25/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 57% (47 of 82 load)

Move to SEBL#0055 :
Load list :
48.Diesel fuel Tank Storage (Tandem) Std by at AMPH36

Activities at AMPH#36
1.Refueled heavy transport vehicles. 
2.Repositioned Diesel fuel tank 
3.Dismantle Overhead water tank (Toren)

Activities at PHR Yard
1.continue weld mud line in Mud Tank#2
2.continue weld dumping line from shale shakers
3.continue weld skid-beam Mud Tank#4
4.welded line out desander

Activities at SEBL#0055
- Spotting Warehouse CCU  
- Spotting Secondary containment, box sling
- Spotting Porta camp cabin for sperry crew.
- Spotting Porta camp cabin for Mud engineer crew

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 57% (47 of 82 load)

Move to SEBL#0055 :
Load list :
48.Diesel fuel Tank Storage (Tandem) Std by at AMPH36
49.HES Office (Trailer) Std by at AMPH36
50.DSR Office (Lowbed) Std by at AMPH36
51.RSM & clerk office (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Repositioned HES Office, DSR and Clerck Office
# Repositioned Overhead water tank 
# Loaded Equipment and tools  onto transport vehicles
# Housekeeping. 

Activities at PHR Yard
- Welded skid-beam  Mud tank 1 left and Right 
- Welded ped eye Skor walk way mud tank 1
- Welded ped eye sliding cutting shaker 2,3

Activities at SEBL#0055
- Dams around the substructure area
- Setting portable toilet
- house keeping water tank

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/26/2026,9/6/2026,8/26/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 57% (47 of 82 load)

Move to SEBL#0055 :
Load list :
48.Diesel fuel Tank Storage (Tandem) Std by at AMPH36
49.HES Office (Trailer) Std by at AMPH36
50.DSR Office (Lowbed) Std by at AMPH36
51.RSM & clerk office (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Repositioned HES Office, DSR and Clerck Office
# Repositioned Overhead water tank 
# Loaded Equipment and tools  onto transport vehicles
# Housekeeping. 

Activities at PHR Yard
- Welded skid-beam  Mud tank 1 left and Right 
- Welded ped eye Skor walk way mud tank 1
- Welded ped eye sliding cutting shaker 2,3

Activities at SEBL#0055
- Dams around the substructure area
- Setting portable toilet
- house keeping water tank

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/26/2026,9/6/2026,8/26/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 63% (52 of 82 load)

Move to SEBL#0055 :
Load list :
48. Diesel fuel Tank Storage (Tandem)
49. HES Office (Trailer)
50. DSR Office (Lowbed
51. RSM & clerk office (Lowbed)
52. Poly tank & Genset Office (Cargo)

Activities at AMPH#36  
- Loading poly tank + tanki solar mini + genset portacamp
- Loading portacamp RSM / Rig office
- Loading portacamp DSR
- Loading portacamp HES / Chief Electrik / Mechanik

Activities at PHR Yard
- Install cable power agitator mud tank-1
- Install cable power shale shaker
- Install cable di at mud tank-2
- Install water line at mud tank-2 & mud tank-3
- Housekeeping in mud tank-1 & mud tank-2
- Welded water line at mud tank-1 & mud tank-2

Activities at SEBL#0055
- Reposisi excess casing 
- Housekeeping tool

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/26/2026,9/6/2026,8/26/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 63% (52 of 82 load)

Move to SEBL#0055 :
Load list :
48. Diesel fuel Tank Storage (Tandem)
49. HES Office (Trailer)
50. DSR Office (Lowbed
51. RSM & clerk office (Lowbed)
52. Poly tank & Genset Office (Cargo)

Activities at AMPH#36  
- House Keeping at area location

Activities at PHR Yard
- Modifikasi paritan mud tank-1,2,3 (on progress)
- Modifikasi line mud hopper (on progress)
- Running engine drawwork
- Modifikasi water line at mud tank (on progress)
- Setting desilter and modifikasi line desilter (on progress)
- Install sliding cutting and modifikasi (on progress)

Activities at SEBL#0055
- Housekeeping SubStructure

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/26/2026,9/6/2026,8/26/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 63% (52 of 82 load)

Activities at AMPH#36  
- Reposition Portacamp Medic + TDS for Loading
- House Keeping at area location

Activities at PHR Yard
- Welding 10"" Flange Shale Shaker 2 ( on progress )
- Welding talang air mudTank 3 ( On Progress )
- Welding Line Buang Mud Tank 2 ( On Progress )

Activities at SEBL#0055
- Unloading Diesel fuel Tank Storage
- Unloading HES Office
- Unloading DSR Office
- Unloading Poly tank & Genset
- Connect Cable Power Portacamp Rig Office & DSR Office
- Set water tank
- install dog house
Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 63% (52 of 82 load)

Move to SEBL#0055 :
Load list :
53. Portacamp geologist+ Musholla (Lowbed) Std by at AMPH36
54. portacamp TDS+Medic (Lowbed) Std by at AMPH36
55. Mini pipe box + rack Sling + Polytank(Treller ) Std by at AMPH36
56.Genset Portacamp + Mini Fuel Tank + Radiator + Polytank( Cargo) Std by at AMPH36
57. Acc Control,Rest Crew
+ ⁠Toilet Portable (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Loaded Equipment and tools  onto transport vehicles
# Housekeeping. 

Activities at PHR Yard
- Welding water line 3"" mud tank 2 ( on progress )
- Welding 8"" flange mud tank 2 ( On Progress )
- Welding suck line Mud Tank 2 ( On Progress )

Activities at SEBL#0055
- Setting Loading Ram
- Setting line bop trail
- Setting Compresor Airman
- Reposition & Set Up Accumulator
- Install polytank portacamp HSE

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/27/2026,9/6/2026,8/27/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 63% (52 of 82 load)

Move to SEBL#0055 :
Load list :
53. Portacamp geologist+ Musholla (Lowbed) Std by at AMPH36
54. portacamp TDS+Medic (Lowbed) Std by at AMPH36
55. Mini pipe box + rack Sling + Polytank(Treller ) Std by at AMPH36
56. Genset Portacamp + Mini Fuel Tank + Radiator + Polytank( Cargo) Std by at AMPH36
57. Acc Control,Rest Crew
+ ⁠Toilet Portable (Lowbed) Std by at AMPH36

Activities at AMPH#36
# Loaded Equipment and tools  onto transport vehicles
# Housekeeping. 

Activities at PHR Yard
- Welding water line 3"" mud tank 2 ( on progress )
- Welding 8"" flange mud tank 2 ( On Progress )
- Welding suck line Mud Tank 2 ( On Progress )

Activities at SEBL#0055
- Setting Loading Ram
- Setting line bop trail
- Setting Compresor Airman
- Reposition & Set Up Accumulator
- Install polytank portacamp HSE

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
Note : > Moving distance +/- 130 KM "
SEBL,SEBL_002,PHR-026,8/27/2026,9/6/2026,8/27/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 70% (57 of 82 load)

Move to SEBL#0055 :
Load list :
53. Portacamp geologist+ Musholla (Lowbed)
54. portacamp TDS+Medic (Lowbed)
55. Mini pipe box + rack Sling + Polytank(Trailler )
56. Genset Portacamp + Mini Fuel Tank + Radiator + Polytank( Cargo)
57. Acc Control, Rest Crew + ⁠Toilet Portable (Lowbed)

Activities at AMPH#36:
- Housekeeping at area location

Activities at PHR Yard:
- Cont'd modifikasi paritan at mud tank-3
- Cont'd modifikasi line mud hopper
- Housekeeping at rig carrier
- Install cable power lamp
- Install line bypass under shaker (on progress)
- Install score sliding cutting

Activities at SEBL#0055:
- Painting the guardrail water tank
- Reposition all pipe box
- Re-Setting portacamp Rig Office + RSM
- Cont'd housekeeping pipe box and tool box

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/27/2026,9/6/2026,8/27/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 70% (57 of 82 load)

Move to SEBL#0055 :
Load list :
53. Portacamp geologist+ Musholla (Lowbed)
54. portacamp TDS+Medic (Lowbed)
55. Mini pipe box + rack Sling + Polytank(Trailler )
56. Genset Portacamp + Mini Fuel Tank + Radiator + Polytank( Cargo)
57. Acc Control, Rest Crew + ⁠Toilet Portable (Lowbed)

Activities at AMPH#36:
- Housekeeping at area location

Activities at PHR Yard:
- Install stick lamp at all area mud tank
- Install line 10"" at mud tank-1 to mud tank-2
- Cont'd modifikasi paritan at mud tank-3
- Painting mud tank-1 & mud tank-2
- Setting sliding cutting 
- Welded line by pass under shaker (on progress)

Activities at SEBL#0055:
- Unloading Portacamp Geologist + Musholla
- Unloading Portacamp Medic + TDS
- Unloading Mini Pipe Box + rack Sling + Polytank
- Unloading Rest Crew + Acces Control + Portable Toilet
- House keeping tool box

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
"
SEBL,SEBL_002,PHR-026,8/27/2026,9/6/2026,8/27/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 70% (57 of 82 load)

Note: - Remaining at AMPH 036 ( crane,Dozer)   Loading Waiting On Daylight

Activities at AMPH#36:
- Loading counter Weight crane+ ⁠Light Tower
- Housekeeping at area location

Activities at PHR Yard:
- Welding Union Hummer 10"" by pass mud tank 1 to mud tank 2
- Contd Welding talang air at mud tank 3
- Welding Line 6"" Pipe at mud tank 4

Activities at SEBL#0055:
- Unloading Genset Portacamp + Mini Fuel Tank + Radiator + Polytank
- Install CCTV at Portacamp DSR Office

- Install Stair Water Tank

Note:
- Available transport fleet. ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer, 1 unit cargo, 3 unit Crane, 2 unit Dozer
- Moving distance +/- 130 KM
- Moving only on daylight


<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 
Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 70% (57 of 82 load)

Activities at AMPH#36
# Housekeeping. 

Activities at PHR Yard
- Contd Welding talang air at mud tank 3
- Contd Welding Line 6"" Pipe at mud tank 4
- Welding exhaust line mud tank 3
- Welding 6"" Union Hummer exhaust line mud tank 3

Activities at SEBL#0055
- Install Cable Power Porta camp Medic
- Reposition Light Tower
- Reposition Drill Pipe 
- Housekeeping
Notes:
> Remaining at AMPH 036 ( crane,Dozer)   Loading Waiting On Daylight
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 130 KM 
> Moving only on daylight"
SEBL,SEBL_002,PHR-026,8/28/2026,9/6/2026,8/28/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 70% (57 of 82 load)

Activities at AMPH#36
# Housekeeping. 

Activities at PHR Yard
- Contd Welding talang air at mud tank 3
- Contd Welding Line 6"" Pipe at mud tank 4
- Welding exhaust line mud tank 3
- Welding 6"" Union Hummer exhaust line mud tank 3

Activities at SEBL#0055
- Install Cable Power Porta camp Medic
- Reposition Light Tower
- Reposition Drill Pipe 
- Housekeeping
Notes:
> Remaining at AMPH 036 ( crane,Dozer)   Loading Waiting On Daylight
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 130 KM 
> Moving only on daylight"
SEBL,SEBL_002,PHR-026,8/28/2026,9/6/2026,8/28/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 76% (62 of 82 load)

Move out From AMPH#36 to PHR Yard:
Loadlist:
16. Crane Zoomlion (Lowbed)
17. Dozer + Ram (Lowbed)
18. Counterweight Crane + Genset Light Tower (Tandem)

Move From PHR Yard to SEBL#0055:
Load list :
58. Rig Carrier (Lowbed)
59. Mud Pump (Lowbed)
60. Robotic TDS (Trailer )
61. Desilter+ Desander +Degasser( Cargo)
62. HPU TDS + Fuel Tank Mini (Lowbed)

Activities at AMPH#36
- Housekeeping. (No Equipment left at Location)

Activities at PHR Yard
- Install line mud gun at mud tank-1 (ok)
- Cont'd modifikasi paritan at mud tank-3 (on progress)
- Loading possumbelly box, desilter, desander, vacuum degasser at cargo, move to SEBL
- Install elmot agitator at mud tank-2 (on progress)
- Cont'd modifikasi line mud hopper

Activities at SEBL#0055
- Housekeeping rig mast
- Prepare HWDP 20 jts from pipe box to pipe rack

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 130 KM 
"
SEBL,SEBL_002,PHR-026,8/28/2026,9/6/2026,8/28/2026 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 76% (62 of 82 load)

Move out From AMPH#36 to PHR Yard:
Loadlist:
16. Crane Zoomlion (Lowbed)
17. Dozer + Ram (Lowbed)
18. Counterweight Crane + Genset Light Tower (Tandem)

Move From PHR Yard to SEBL#0055:
Load list :
58. Rig Carrier (Lowbed)
59. Mud Pump (Lowbed)
60. Robotic TDS (Trailer )
61. Desilter+ Desander +Degasser( Cargo)
62. HPU TDS + Fuel Tank Mini (Lowbed)

Activities at PHR Yard
- Cont'd modifikasi line mud hopper f/ mud tank 3 to mud tank 2
- Modifikasi line mud hopper f/ mud tank 2 to mud tank 4
- Install water line at mud tank 1 
- Loading HPU to lowbed move to SEBL
- Loading Robotic + real TDS + lighting tower to trailer move to SEBL
- Loading rig carrier to lowbed move to SEBL
- Loading engine mud pump to lowbed move to SEBL

Activities at SEBL#0055
- Cont'd house keeping rig mast
- Housekeeping travelling block
- Housekeeping main genset

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 130 KM 
"
SEBL,SEBL_002,PHR-026,8/28/2026,9/6/2026,8/28/2026 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"Move to SEBL #0055 w progress 76% (62 of 82 load)

Move From PHR Yard to SEBL#0055:
Load list :
58. Rig Carrier (Lowbed)
59. Mud Pump (Lowbed)
60. Robotic TDS (Trailer )
61. Desilter+ Desander +Degasser( Cargo)
62. HPU TDS + Fuel Tank Mini (Lowbed)

Activities at AMPH#36
- Housekeeping. (No Equipment left at Location)

Activities at PHR Yard
- Install line mud gun at mud tank-1 (ok)
- Cont'd modifikasi paritan at mud tank-3 (on progress)
- Loading possumbelly box, desilter, desander, vacuum degasser at cargo, move to SEBL
- Install elmot agitator at mud tank-2 (on progress)
- Cont'd modifikasi line mud hopper

Activities at SEBL#0055
- Unloading HPU Top Drive + Fuel Tank + Tower Light
- Unloading Robotic TDS 
- Set Tower Light
- Loading 20 Jts 5"" HWDP

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 100 KM 

<><><><>AFTER MIDNIGHT<><><><>
00:00 - 05:00 

Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move in SEBL #0055 w progress 70% (59 of 82 load)

Activities at PHR Yard
- Contd Welding Conection 2"" water line mud tank 1, 2 & 3 ( On Progress )
- Contd welding talang air mud tank 3
- Welding 6"" Flange to 6"" king niple transfer line mud  3 dan mud tank 2
- welding line mud gun mud tank 3
- Welding transfer line mud tank 2

Activities at SEBL#0055
 - Unloading Mud Pump
-  Unloading Rig Carrier
- Housekeeping

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 100 KM 
> Moving only on daylight"
SEBL,SEBL_002,PHR-026,8/29/2026,9/6/2026,8/29/2026,LOCN,MOB,MOVEON,OPSUS,5,5,,0,"Waiting On Daylight (Night Trip Policy)
Repositioning and Loading equipment onto transport, 
Move to SEBL #0055 w progress 76% (62 of 82 load)

Activities at PHR Yard
- Contd Welding Conection 2"" water line mud tank 1, 2 & 3 ( On Progress )
- Contd welding talang air mud tank 3
- Welding 6"" Flange to 6"" king niple transfer line mud  3 dan mud tank 2
- welding line mud gun mud tank 3
- Welding transfer line mud tank 2

Activities at SEBL#0055
- Unloading Mud Pump
- Unloading Rig Carrier
- Housekeeping

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance +/- 100 KM 
> Moving only on daylight"
SEBL,SEBL_002,PHR-026,8/29/2026,9/6/2026,8/29/2026 5:00,LOCN,MOB,MOVEON,UNITMOV,7,,,0,"Move to SEBL #0055 w progress 78% (64 of 82 load)

Move From PHR Yard to SEBL#0055:
Load list :
63. Engine mud pump 1 (Lowbed)
64. Engine mud pump 2 (Lowbed)

Activities at PHR Yard
- Loading engine MP 1, Lowbed move to SEBL
- Loading engine MP 3, Lowbed move to SEBL
- Install Valve buang mud over mud tank 2 (on progress)
- Install mud gun mud tank 2 (on progress)
- Install line by pass mud over mud tank 2 to 4, (on progress)
- Install lamp mud tank 1,2,3,4  (on progress)

Activities at SEBL#0055
- Install walkway and handrail rig carrier 
- Reposisi spoller drilling line
- Greasing crown sheave
- Remove handling tool
- House keeping area rig carrier

Notes:
> Available transport fleet,
  ACS: 2 unit Lowbed, 1 unit Tandem, 1 unit Trailer,1 Cargo 3 unit Crane, 2 unit Dozer,
> Moving distance from PHR Yard to SEBL055 +/- 100 KM "
